Time,LHeel,LTOE,RHeel,RTOE
11.39,0.20663,0.30447,-0.02181,0.0683
11.4,0.21265,0.31041,-0.01557,0.07414
11.41,0.21455,0.3123,-0.01361,0.07571
11.42,0.22577,0.32309,-0.00056,0.0885
11.43,0.23237,0.32945,0.00673,0.09543
11.44,0.24074,0.33721,0.01638,0.10482
11.45,0.24655,0.34247,0.02461,0.11298
11.46,0.25078,0.34584,0.03197,0.12035
11.47,0.25614,0.35034,0.04132,0.12982
11.48,0.25869,0.35218,0.04787,0.13641
11.49,0.26361,0.35602,0.05882,0.14751
11.5,0.26582,0.3579,0.06645,0.15497
11.51,0.26481,0.35632,0.07247,0.16099
11.52,0.25789,0.34852,0.07505,0.16382
11.53,0.25196,0.34194,0.07912,0.16785
11.54,0.24401,0.33369,0.08204,0.17074
11.55,0.23515,0.32466,0.08509,0.17384
11.56,0.22111,0.31089,0.08465,0.17348
11.57,0.20646,0.29656,0.0844,0.17321
11.58,0.19298,0.28402,0.08632,0.17505
11.59,0.17763,0.26946,0.08742,0.17635
11.6,0.1584,0.25107,0.08505,0.17415
11.61,0.14344,0.23704,0.08741,0.17643
11.62,0.12794,0.22229,0.08966,0.17853
11.63,0.11453,0.20983,0.09434,0.18326
11.64,0.09818,0.19386,0.09578,0.18457
11.65,0.08227,0.17815,0.09808,0.18707
11.66,0.06987,0.1661,0.10337,0.19225
11.67,0.05426,0.15052,0.10568,0.19474
11.68,0.03926,0.13538,0.10818,0.19739
11.69,0.02802,0.12424,0.11457,0.20374
11.7,0.0098,0.10571,0.11162,0.20115
11.71,-0.00413,0.09175,0.11355,0.2031
11.72,-0.01647,0.07896,0.11667,0.20638
11.73,-0.02436,0.07124,0.12327,0.21291
11.74,-0.03046,0.06524,0.13141,0.22104
11.75,-0.04303,0.05239,0.13265,0.22263
11.76,-0.05222,0.04304,0.13662,0.22675
11.77,-0.05658,0.03874,0.14381,0.23393
11.78,-0.05981,0.03591,0.15174,0.2418
11.79,-0.06532,0.03061,0.15684,0.24703
11.8,-0.06768,0.02854,0.16386,0.25398
11.81,-0.07175,0.02492,0.16732,0.25742
11.82,-0.07082,0.02595,0.17649,0.26656
11.83,-0.06893,0.02817,0.18503,0.27492
11.84,-0.06927,0.02808,0.19049,0.28044
11.85,-0.06504,0.0331,0.19895,0.28868
11.86,-0.06504,0.03398,0.20292,0.29271
11.87,-0.05978,0.04018,0.21093,0.30047
11.88,-0.05723,0.04325,0.21625,0.30547
11.89,-0.05031,0.05056,0.22601,0.31496
11.9,-0.04974,0.05101,0.22854,0.31737
11.91,-0.04298,0.05771,0.23523,0.32353
11.92,-0.0375,0.06291,0.24097,0.32906
11.93,-0.03197,0.06809,0.24582,0.3334
11.94,-0.02222,0.07739,0.2543,0.34125
11.95,-0.01004,0.08919,0.26442,0.35072
11.96,-0.00195,0.09692,0.27066,0.35625
11.97,0.0062,0.105,0.27637,0.36092
11.98,0.01598,0.11476,0.28312,0.36633
11.99,0.02491,0.12368,0.28906,0.37099
12.0,0.0342,0.1329,0.29511,0.37584
12.01,0.04024,0.13879,0.29754,0.377
12.02,0.04746,0.14589,0.2997,0.378
12.03,0.05465,0.15316,0.29936,0.3766
12.04,0.06141,0.15993,0.29779,0.37427
12.05,0.06718,0.16585,0.29321,0.36913
12.06,0.06634,0.16505,0.28257,0.35887
12.07,0.06741,0.16612,0.27143,0.34827
12.08,0.07003,0.16876,0.26045,0.33799
12.09,0.07034,0.16929,0.2451,0.32339
12.1,0.06911,0.16802,0.22872,0.30833
12.11,0.07244,0.17126,0.21537,0.296
12.12,0.07223,0.17117,0.19709,0.27876
12.13,0.07462,0.17361,0.18096,0.26349
12.14,0.0753,0.17444,0.16307,0.24652
12.15,0.07824,0.1775,0.14684,0.23115
12.16,0.08147,0.18068,0.1305,0.21547
12.17,0.08626,0.18563,0.11559,0.2011
12.18,0.0907,0.19008,0.10043,0.18646
12.19,0.09603,0.19552,0.08574,0.17201
12.2,0.09838,0.19798,0.06907,0.15574
12.21,0.1043,0.20391,0.05632,0.14341
12.22,0.10633,0.2059,0.03998,0.12727
12.23,0.11095,0.21064,0.02711,0.11451
12.24,0.11375,0.21351,0.01259,0.10008
12.25,0.11844,0.21828,0.00087,0.08827
12.26,0.11895,0.2189,-0.01409,0.07322
12.27,0.12366,0.2238,-0.02518,0.0619
12.28,0.1259,0.22604,-0.03679,0.05048
12.29,0.12919,0.22942,-0.04765,0.0396
12.3,0.13285,0.23319,-0.05687,0.0303
12.31,0.1412,0.2415,-0.06029,0.02699
12.32,0.14746,0.24795,-0.06558,0.02139
12.33,0.15637,0.25661,-0.06432,0.02283
12.34,0.16251,0.26268,-0.06573,0.02259
12.35,0.1704,0.27048,-0.06318,0.02729
12.36,0.17841,0.27842,-0.05927,0.03234
12.37,0.18859,0.28841,-0.05265,0.03964
12.38,0.19471,0.2945,-0.05059,0.04206
12.39,0.20402,0.30366,-0.04338,0.04928
12.4,0.21291,0.31246,-0.03584,0.05653
12.41,0.2203,0.31967,-0.02852,0.06348
12.42,0.22948,0.32853,-0.01922,0.07217
12.43,0.2343,0.33301,-0.01307,0.07781
12.44,0.24252,0.34071,-0.00272,0.08754
12.45,0.2557,0.35309,0.01362,0.10339
12.46,0.26094,0.35745,0.02225,0.1119
12.47,0.26779,0.36345,0.03166,0.12112
12.48,0.27039,0.36501,0.03784,0.12729
12.49,0.27261,0.36604,0.04456,0.13432
12.5,0.2751,0.36771,0.05183,0.14171
12.51,0.27942,0.37067,0.06316,0.1531
12.52,0.27531,0.36595,0.06528,0.15538
12.53,0.27414,0.36379,0.07263,0.16275
12.54,0.26433,0.3532,0.07191,0.16217
12.55,0.25633,0.34475,0.07343,0.16359
12.56,0.24538,0.33341,0.07431,0.16456
12.57,0.23483,0.32265,0.07622,0.16636
12.58,0.22166,0.30955,0.0767,0.16695
12.59,0.20482,0.29319,0.07456,0.16485
12.6,0.18909,0.27828,0.07456,0.16495
12.61,0.17288,0.26337,0.07375,0.16418
12.62,0.1568,0.24845,0.07507,0.16552
12.63,0.13986,0.23234,0.07589,0.16646
12.64,0.12397,0.21733,0.07828,0.16881
12.65,0.10988,0.20411,0.08321,0.17386
12.66,0.09293,0.1877,0.08542,0.17603
12.67,0.07853,0.17392,0.08887,0.17959
12.68,0.0632,0.15867,0.09286,0.18362
12.69,0.0471,0.14262,0.09463,0.18549
12.7,0.03177,0.12704,0.09741,0.18849
12.71,0.01709,0.11202,0.09967,0.19082
12.72,0.00344,0.09812,0.10301,0.19422
12.73,-0.01078,0.0836,0.10501,0.19634
12.74,-0.02727,0.06639,0.10413,0.19573
12.75,-0.03464,0.05838,0.11345,0.20511
12.76,-0.04988,0.04275,0.11228,0.20409
12.77,-0.05859,0.03377,0.11754,0.20938
12.78,-0.0696,0.02245,0.11948,0.21138
12.79,-0.07623,0.0157,0.12508,0.21696
12.8,-0.08112,0.01103,0.13117,0.22299
12.81,-0.08407,0.0082,0.13907,0.23084
12.82,-0.08718,0.00528,0.14628,0.23799
12.83,-0.08827,0.00429,0.15467,0.24633
12.84,-0.08988,0.00291,0.16135,0.25306
12.85,-0.08854,0.00441,0.17035,0.26194
12.86,-0.08909,0.00431,0.17535,0.26695
12.87,-0.0854,0.00861,0.18339,0.27475
12.88,-0.07987,0.01521,0.19267,0.28384
12.89,-0.07384,0.02244,0.20177,0.29263
12.9,-0.06821,0.02894,0.21074,0.30155
12.91,-0.06631,0.0314,0.21559,0.30613
12.92,-0.06033,0.03776,0.22417,0.31456
12.93,-0.05851,0.03971,0.2285,0.31863
12.94,-0.05025,0.04778,0.23762,0.32743
12.95,-0.04326,0.05442,0.24449,0.33387
12.96,-0.03571,0.06147,0.25164,0.34073
12.97,-0.02779,0.0686,0.25857,0.34714
12.98,-0.01893,0.07702,0.26519,0.35318
12.99,-0.01141,0.0841,0.2709,0.35828
13.0,-0.00117,0.09408,0.27878,0.3651
13.01,0.00482,0.10015,0.28292,0.36823
13.02,0.01208,0.10748,0.28759,0.37207
13.03,0.01706,0.11274,0.28875,0.37273
13.04,0.0212,0.11689,0.28864,0.37218
13.05,0.02997,0.12564,0.29122,0.37408
13.06,0.03824,0.13394,0.29134,0.37368
13.07,0.04457,0.14016,0.28883,0.37107
13.08,0.04772,0.14327,0.28251,0.36464
13.09,0.05243,0.14799,0.27536,0.35774
13.1,0.05393,0.14924,0.26518,0.34823
13.11,0.05167,0.14715,0.24934,0.33318
13.12,0.05411,0.14944,0.23802,0.32282
13.13,0.05318,0.14844,0.22277,0.30844
13.14,0.04996,0.14546,0.20375,0.29023
13.15,0.05008,0.14574,0.18702,0.27406
13.16,0.05223,0.14796,0.1723,0.25973
13.17,0.05349,0.14941,0.15574,0.24336
13.18,0.05575,0.15176,0.1397,0.22733
13.19,0.05808,0.15439,0.12339,0.21101
13.2,0.06205,0.15851,0.10877,0.19625
13.21,0.0658,0.16246,0.09369,0.18103
13.22,0.06866,0.16546,0.07819,0.16556
13.23,0.07162,0.16861,0.0628,0.15013
13.24,0.07458,0.17189,0.04856,0.13587
13.25,0.07604,0.1735,0.03179,0.11937
13.26,0.07876,0.17634,0.019,0.1063
13.27,0.07767,0.17555,0.00233,0.08925
13.28,0.07992,0.17796,-0.0107,0.07616
13.29,0.08659,0.18465,-0.01854,0.06846
13.3,0.0846,0.18305,-0.03456,0.0518
13.31,0.09086,0.18934,-0.04164,0.0447
13.32,0.09378,0.19195,-0.0495,0.03701
13.33,0.10069,0.19889,-0.05382,0.03265
13.34,0.10662,0.20468,-0.05753,0.02902
13.35,0.11206,0.21004,-0.06095,0.02568
13.36,0.12245,0.22033,-0.05871,0.02817
13.37,0.12577,0.22353,-0.06148,0.02637
13.38,0.13577,0.23343,-0.05691,0.03278
13.39,0.14672,0.24409,-0.04944,0.04218
13.4,0.15479,0.25212,-0.04513,0.04738
13.41,0.15976,0.25681,-0.04294,0.05017
13.42,0.17281,0.26966,-0.03311,0.06028
13.43,0.18047,0.27722,-0.02674,0.06667
13.44,0.18874,0.28538,-0.02002,0.07308
13.45,0.19632,0.2929,-0.01294,0.0798
13.46,0.20109,0.29764,-0.00861,0.08375
13.47,0.20987,0.30676,-0.00119,0.09055
13.48,0.21263,0.30934,0.00219,0.0938
13.49,0.21806,0.31468,0.00848,0.09986
13.5,0.22437,0.32074,0.01544,0.1066
13.51,0.22473,0.32097,0.01736,0.10857
13.52,0.23191,0.32759,0.02718,0.1181
13.53,0.2333,0.32861,0.0324,0.12336
13.54,0.23485,0.33023,0.03855,0.12949
13.55,0.23596,0.33128,0.04561,0.13667
13.56,0.23398,0.32948,0.04855,0.13961
13.57,0.23474,0.33009,0.05693,0.14812
13.58,0.23111,0.32637,0.06096,0.15229
13.59,0.23045,0.32524,0.07017,0.16154
13.6,0.22441,0.31876,0.07379,0.16503
13.61,0.21223,0.30647,0.07136,0.16267
13.62,0.20664,0.30073,0.07658,0.16773
13.63,0.19536,0.28934,0.07634,0.16729
13.64,0.18002,0.27382,0.07332,0.16447
13.65,0.16564,0.25963,0.0716,0.16256
13.66,0.14914,0.24319,0.06867,0.15974
13.67,0.13574,0.22962,0.06993,0.16104
13.68,0.12173,0.21557,0.07169,0.16273
13.69,0.10648,0.19996,0.07316,0.16439
13.7,0.09148,0.18482,0.07419,0.16554
13.71,0.07871,0.17209,0.07745,0.16882
13.72,0.06351,0.15702,0.07771,0.16913
13.73,0.05035,0.14399,0.08095,0.17239
13.74,0.03562,0.12948,0.08229,0.17382
13.75,0.02072,0.1145,0.08356,0.1752
13.76,0.00673,0.10066,0.08502,0.17671
13.77,-0.00733,0.08623,0.08727,0.17903
13.78,-0.0203,0.07313,0.08969,0.18155
13.79,-0.03262,0.06047,0.09328,0.18529
13.8,-0.04368,0.04893,0.09726,0.1893
13.81,-0.05651,0.0355,0.09965,0.19183
13.82,-0.06469,0.02702,0.10603,0.19821
13.83,-0.07904,0.01222,0.10453,0.19671
13.84,-0.08445,0.00656,0.11213,0.20426
13.85,-0.09412,-0.00351,0.11534,0.20756
13.86,-0.10231,-0.01214,0.11859,0.2108
13.87,-0.10544,-0.01514,0.12608,0.21817
13.88,-0.1097,-0.01957,0.13095,0.22288
13.89,-0.11387,-0.0238,0.1354,0.22729
13.9,-0.11604,-0.02606,0.14071,0.23245
13.91,-0.11722,-0.02723,0.14592,0.23761
13.92,-0.11963,-0.02919,0.14887,0.24048
13.93,-0.1147,-0.02279,0.1578,0.24924
13.94,-0.11429,-0.02039,0.16059,0.2518
13.95,-0.10835,-0.01254,0.16944,0.26048
13.96,-0.11033,-0.01344,0.17025,0.26112
13.97,-0.10514,-0.00772,0.17935,0.26995
13.98,-0.10102,-0.00309,0.18637,0.27677
13.99,-0.09681,0.00158,0.19211,0.2822
14.0,-0.09125,0.00744,0.1981,0.28786
14.01,-0.0866,0.01203,0.20359,0.29304
14.02,-0.07828,0.02048,0.21146,0.30047
14.03,-0.0728,0.02591,0.21608,0.30469
14.04,-0.06323,0.03534,0.22513,0.31323
14.05,-0.05367,0.04491,0.23249,0.31984
14.06,-0.04372,0.05477,0.24071,0.32725
14.07,-0.03479,0.06357,0.24801,0.33391
14.08,-0.02702,0.07143,0.25414,0.33924
14.09,-0.01244,0.0858,0.26555,0.34983
14.1,-0.0064,0.09178,0.2689,0.35261
14.11,-0.00225,0.09596,0.26975,0.35306
14.12,0.00551,0.10385,0.27212,0.35516
14.13,0.0101,0.10874,0.2698,0.35266
14.14,0.01176,0.11022,0.26598,0.34908
14.15,0.01369,0.11219,0.25964,0.34322
14.16,0.01495,0.11359,0.25144,0.3355
14.17,0.02024,0.11922,0.24412,0.32823
14.18,0.01883,0.11786,0.23131,0.31617
14.19,0.02248,0.12157,0.2213,0.30663
14.2,0.02058,0.11976,0.20621,0.29207
14.21,0.02195,0.12121,0.19266,0.279
14.22,0.02229,0.12169,0.17757,0.2643
14.23,0.02267,0.12222,0.16161,0.24852
14.24,0.0262,0.12593,0.14908,0.23588
14.25,0.0287,0.12857,0.13466,0.22141
14.26,0.0329,0.13268,0.12195,0.20869
14.27,0.03482,0.13484,0.10651,0.19304
14.28,0.03962,0.13966,0.09424,0.18064
14.29,0.04273,0.14294,0.08059,0.16674
14.3,0.0438,0.14414,0.06493,0.151
14.31,0.04898,0.14949,0.05352,0.13948
14.32,0.05262,0.15322,0.04119,0.1271
14.33,0.0529,0.15366,0.02657,0.11229
14.34,0.05318,0.15399,0.01144,0.0969
14.35,0.05442,0.15529,-0.00159,0.08366
14.36,0.05863,0.15955,-0.01193,0.07328
14.37,0.05959,0.16055,-0.02449,0.06061
14.38,0.06414,0.16515,-0.0336,0.05125
14.39,0.0656,0.16646,-0.04402,0.04093
14.4,0.07292,0.17372,-0.04912,0.03598
14.41,0.07498,0.17565,-0.05814,0.02681
14.42,0.079,0.17959,-0.06467,0.02041
14.43,0.08349,0.18401,-0.07027,0.01475
14.44,0.08677,0.18711,-0.07589,0.00902
14.45,0.09651,0.19666,-0.07453,0.01049
14.46,0.10129,0.20128,-0.07728,0.00786
14.47,0.10838,0.20828,-0.07739,0.0084
14.48,0.11531,0.21489,-0.07515,0.01236
14.49,0.12514,0.22449,-0.06837,0.0206
14.5,0.13211,0.23133,-0.06348,0.02603
14.51,0.13571,0.23486,-0.06248,0.02735
14.52,0.14716,0.24601,-0.05275,0.03762
14.53,0.15457,0.25317,-0.04673,0.0438
14.54,0.16401,0.26248,-0.03812,0.05216
14.55,0.17095,0.26921,-0.03137,0.05881
14.56,0.17718,0.27521,-0.02465,0.06524
14.57,0.18463,0.28246,-0.01701,0.07256
14.58,0.18986,0.28754,-0.01137,0.07788
14.59,0.19863,0.29605,-0.00112,0.0881
14.6,0.20371,0.30082,0.00461,0.09385
14.61,0.20732,0.30418,0.0092,0.09862
14.62,0.20968,0.30629,0.01292,0.10248
14.63,0.21659,0.31328,0.02112,0.11087
14.64,0.22336,0.31977,0.03049,0.12044
14.65,0.22287,0.31831,0.03551,0.12579
14.66,0.22262,0.31741,0.03998,0.13039
14.67,0.22252,0.31703,0.04591,0.1364
14.68,0.22303,0.31743,0.05231,0.14265
14.69,0.21871,0.31255,0.05539,0.14578
14.7,0.20896,0.30251,0.05302,0.14365
14.71,0.20221,0.29522,0.05597,0.14657
14.72,0.1914,0.28404,0.05561,0.14642
14.73,0.1801,0.27251,0.05562,0.14636
14.74,0.16645,0.25879,0.05378,0.14454
14.75,0.15349,0.24591,0.05432,0.14522
14.76,0.13942,0.23233,0.05368,0.14461
14.77,0.12702,0.2201,0.05619,0.14714
14.78,0.11248,0.20605,0.05689,0.14756
14.79,0.0995,0.19336,0.05961,0.15019
14.8,0.08375,0.1777,0.06046,0.15118
14.81,0.07093,0.16498,0.06388,0.15457
14.82,0.05503,0.14911,0.06414,0.15494
14.83,0.03979,0.13367,0.06518,0.15605
14.84,0.02687,0.12054,0.06888,0.15982
14.85,0.01136,0.10458,0.06941,0.16045
14.86,-0.00142,0.09123,0.07297,0.16419
14.87,-0.01618,0.07615,0.07344,0.16469
14.88,-0.02949,0.06227,0.07508,0.16634
14.89,-0.04241,0.04909,0.07708,0.16835
14.9,-0.05373,0.03712,0.08046,0.17189
14.91,-0.06127,0.02938,0.08736,0.17873
14.92,-0.07176,0.01854,0.08955,0.18092
14.93,-0.078,0.01208,0.096,0.18727
14.94,-0.08344,0.00654,0.10233,0.19348
14.95,-0.09058,-0.0011,0.1053,0.19641
14.96,-0.09594,-0.00653,0.11056,0.20151
14.97,-0.09599,-0.00619,0.11941,0.21019
14.98,-0.09604,-0.00634,0.12852,0.21915
14.99,-0.09964,-0.01002,0.13184,0.22231
15.0,-0.1002,-0.01021,0.13747,0.22772
15.01,-0.09978,-0.00926,0.14268,0.23272
15.02,-0.09885,-0.00697,0.1482,0.23812
15.03,-0.09698,-0.003,0.15347,0.24322
15.04,-0.09595,-0.00076,0.15854,0.24826
15.05,-0.09361,0.00281,0.16403,0.25359
15.06,-0.09225,0.00465,0.16937,0.2589
15.07,-0.09402,0.00338,0.17033,0.25976
15.08,-0.08885,0.00883,0.17694,0.2662
15.09,-0.08524,0.01248,0.18125,0.27022
15.1,-0.07854,0.01927,0.18846,0.2771
15.11,-0.07411,0.02366,0.19245,0.2808
15.12,-0.06562,0.03204,0.20031,0.28828
15.13,-0.05296,0.04458,0.21102,0.29841
15.14,-0.0432,0.05483,0.21694,0.30384
15.15,-0.03318,0.06433,0.22744,0.31413
15.16,-0.02081,0.07718,0.23586,0.32164
15.17,-0.01587,0.082,0.23957,0.32478
15.18,-0.00771,0.08984,0.24626,0.33095
15.19,-0.00962,0.0881,0.24291,0.32733
15.2,-0.00588,0.09203,0.24334,0.32727
15.21,-0.00367,0.09437,0.24234,0.32593
15.22,-0.00466,0.09392,0.23539,0.31864
15.23,0.00029,0.09871,0.2347,0.3176
15.24,0.00091,0.09927,0.229,0.31204
15.25,0.00087,0.09919,0.22124,0.30436
15.26,-0.00117,0.09725,0.20967,0.29296
15.27,0.00537,0.10378,0.20385,0.28709
15.28,0.00352,0.10199,0.18986,0.27352
15.29,0.00658,0.10496,0.17923,0.26321
15.3,0.00769,0.10622,0.16572,0.24987
15.31,0.00914,0.10767,0.15228,0.23684
15.32,0.01335,0.11191,0.14005,0.22486
15.33,0.01581,0.1145,0.12589,0.21099
15.34,0.0218,0.1204,0.11529,0.20079
15.35,0.02829,0.12696,0.10465,0.19038
15.36,0.03108,0.12983,0.09037,0.1764
15.37,0.03602,0.13463,0.07833,0.16473
15.38,0.04039,0.13915,0.06552,0.15203
15.39,0.04314,0.14186,0.05175,0.13858
15.4,0.04387,0.14251,0.0371,0.12391
15.41,0.04667,0.14537,0.02365,0.11056
15.42,0.0495,0.14846,0.01099,0.09776
15.43,0.05308,0.15195,-0.00093,0.0855
15.44,0.05434,0.15307,-0.01415,0.07251
15.45,0.05625,0.15487,-0.02604,0.06077
15.46,0.05969,0.15831,-0.03616,0.05087
15.47,0.06071,0.15948,-0.04868,0.03824
15.48,0.06657,0.16531,-0.05559,0.03147
15.49,0.07085,0.1694,-0.06194,0.02471
15.5,0.07976,0.17834,-0.06476,0.02141
15.51,0.07964,0.1782,-0.07321,0.01222
15.52,0.08927,0.18775,-0.07236,0.0129
15.53,0.10125,0.19978,-0.06868,0.01685
15.54,0.1063,0.20461,-0.06963,0.01851
15.55,0.11506,0.21347,-0.0657,0.02388
15.56,0.12485,0.22308,-0.05983,0.03071
15.57,0.13302,0.2311,-0.05541,0.03602
15.58,0.14364,0.24175,-0.04851,0.04391
15.59,0.14795,0.24588,-0.04572,0.04697
15.6,0.15738,0.25526,-0.03765,0.05506
15.61,0.16339,0.26122,-0.03247,0.06006
15.62,0.17261,0.27017,-0.02291,0.06955
15.63,0.17985,0.27717,-0.01415,0.07822
15.64,0.18572,0.283,-0.00817,0.08389
15.65,0.19423,0.29106,0.00176,0.09365
15.66,0.20199,0.29823,0.01131,0.10307
15.67,0.20665,0.30241,0.01724,0.10871
15.68,0.2124,0.30744,0.02483,0.11606
15.69,0.21743,0.31204,0.03186,0.12279
15.7,0.21674,0.31073,0.03461,0.12555
15.71,0.21546,0.30874,0.03769,0.12864
15.72,0.21689,0.3094,0.04488,0.1358
15.73,0.21466,0.30658,0.04937,0.14041
15.74,0.21085,0.30221,0.05349,0.14472
15.75,0.20447,0.29546,0.0558,0.14721
15.76,0.19745,0.28821,0.05869,0.14992
15.77,0.18864,0.27942,0.06046,0.15185
15.78,0.17654,0.26736,0.06077,0.15226
15.79,0.16296,0.25449,0.05947,0.15096
15.8,0.14934,0.24131,0.06007,0.15155
15.81,0.13508,0.22755,0.06053,0.15193
15.82,0.11923,0.21231,0.06037,0.15185
15.83,0.10142,0.1949,0.05831,0.15003
15.84,0.08862,0.18289,0.06248,0.15406
15.85,0.07344,0.16802,0.06415,0.15572
15.86,0.06002,0.15493,0.06799,0.15955
15.87,0.04687,0.14202,0.07236,0.16387
15.88,0.03334,0.12857,0.07653,0.16794
15.89,0.01628,0.11129,0.07705,0.16855
15.9,0.00303,0.09792,0.08107,0.17245
15.91,-0.01156,0.08304,0.08327,0.17469
15.92,-0.02696,0.0671,0.08382,0.17526
15.93,-0.03833,0.05537,0.08813,0.17951
15.94,-0.05104,0.04225,0.09074,0.18217
15.95,-0.06145,0.03135,0.09531,0.18676
15.96,-0.0749,0.01738,0.09515,0.18661
15.97,-0.07838,0.01394,0.1046,0.19585
15.98,-0.08849,0.00329,0.10641,0.19767
15.99,-0.09344,-0.00183,0.11239,0.20352
16.0,-0.09295,-0.00196,0.12853,0.21997
16.01,-0.0969,-0.00561,0.13396,0.22529
16.02,-0.09819,-0.00658,0.14137,0.23264
16.03,-0.09801,-0.00606,0.14907,0.24021
16.04,-0.09582,-0.00322,0.15675,0.24774
16.05,-0.09403,-0.00067,0.16384,0.25474
16.06,-0.09021,0.00481,0.17135,0.26209
16.07,-0.0878,0.00927,0.17746,0.268
16.08,-0.08304,0.01566,0.18558,0.27595
16.09,-0.08547,0.01397,0.18806,0.27843
16.1,-0.07962,0.02057,0.19688,0.28692
16.11,-0.07432,0.02631,0.2041,0.29406
16.12,-0.0715,0.02934,0.20721,0.29699
16.13,-0.06341,0.03726,0.21626,0.30587
16.14,-0.05607,0.0443,0.223,0.31233
16.15,-0.04767,0.05224,0.23084,0.31992
16.16,-0.04192,0.05756,0.23509,0.32383
16.17,-0.03267,0.06648,0.24272,0.33121
16.18,-0.02556,0.0734,0.24753,0.33529
16.19,-0.01962,0.07917,0.25185,0.33904
16.2,-0.01251,0.08631,0.25687,0.34338
16.21,-0.00241,0.09641,0.26416,0.34967
16.22,0.0023,0.10143,0.26487,0.34975
16.23,0.0078,0.10693,0.26698,0.35142
16.24,0.01724,0.11651,0.27117,0.35469
16.25,0.02432,0.1238,0.27117,0.35394
16.26,0.02962,0.1292,0.26897,0.35109
16.27,0.03482,0.13447,0.26457,0.34603
16.28,0.04182,0.14164,0.26014,0.34094
16.29,0.04112,0.14092,0.24914,0.33004
16.3,0.04378,0.14376,0.23806,0.31868
16.31,0.04055,0.14072,0.22174,0.30267
16.32,0.04195,0.14217,0.20852,0.28956
16.33,0.04079,0.14104,0.19272,0.27379
16.34,0.04184,0.14228,0.17708,0.25813
16.35,0.04177,0.14235,0.16055,0.24156
16.36,0.04102,0.1418,0.1423,0.2233
16.37,0.0443,0.14516,0.12803,0.20916
16.38,0.04698,0.14789,0.11377,0.19477
16.39,0.04915,0.15023,0.09767,0.17897
16.4,0.05464,0.15574,0.08503,0.16679
16.41,0.05781,0.15898,0.07099,0.1533
16.42,0.05912,0.16029,0.05559,0.13839
16.43,0.0662,0.16755,0.04537,0.129
16.44,0.06723,0.1686,0.03027,0.11448
16.45,0.06926,0.17063,0.01683,0.10195
16.46,0.07047,0.17198,0.00274,0.088
16.47,0.06935,0.17085,-0.0122,0.07374
16.48,0.07611,0.17762,-0.01963,0.0665
16.49,0.07813,0.17963,-0.031,0.05554
16.5,0.08019,0.18161,-0.04129,0.04555
16.51,0.08482,0.18616,-0.0489,0.03822
16.52,0.08871,0.1901,-0.05732,0.03002
16.53,0.09342,0.19473,-0.06371,0.02387
16.54,0.09668,0.19803,-0.07072,0.01677
16.55,0.10136,0.2024,-0.07523,0.01263
16.56,0.10934,0.21032,-0.07641,0.01116
16.57,0.1168,0.21785,-0.07784,0.00938
16.58,0.12255,0.22343,-0.07995,0.00772
16.59,0.12903,0.22982,-0.08045,0.00812
16.6,0.14322,0.24381,-0.07171,0.01828
16.61,0.14548,0.246,-0.07229,0.01834
16.62,0.15654,0.25694,-0.06443,0.02651
16.63,0.15914,0.25947,-0.06444,0.02682
16.64,0.17102,0.27139,-0.05559,0.03535
16.65,0.17695,0.27728,-0.05108,0.03946
16.66,0.18357,0.28385,-0.04559,0.04452
16.67,0.18969,0.28992,-0.03988,0.04964
16.68,0.19453,0.29474,-0.03487,0.05417
16.69,0.20008,0.30015,-0.02878,0.06001
16.7,0.20842,0.30834,-0.02011,0.06847
16.71,0.21667,0.31631,-0.01057,0.07801
16.72,0.22323,0.32258,-0.00293,0.08583
16.73,0.22686,0.32573,0.00269,0.0916
16.74,0.23776,0.33591,0.01689,0.10595
16.75,0.24025,0.33812,0.02143,0.11059
16.76,0.24127,0.33832,0.02749,0.117
16.77,0.24085,0.33749,0.03102,0.12073
16.78,0.24323,0.33939,0.03926,0.12919
