Time,RH.ACC.X,RH.ACC.Y,RH.ACC.Z,RH.GY.X,RH.GY.Y,RH.GY.Z,LH.ACC.X,LH.ACC.Y,LH.ACC.Z,LH.GY.X,LH.GY.Y,LH.GY.Z,RT.ACC.X,RT.ACC.Y,RT.ACC.Z,RT.GY.X,RT.GY.Y,RT.GY.Z,LT.ACC.X,LT.ACC.Y,LT.ACC.Z,LT.GY.X,LT.GY.Y,LT.GY.Z
0.2241,-0.4853516,-0.2202148,-0.2114258,-105.3049,63.04878,155.3049,0.277832,-1.156738,-0.4208984,-29.87805,31.21951,1.95122,-0.2836914,-0.2788086,0.5551758,274.0854,130.061,-11.28049,0.2719727,-0.03076172,0.8325195,11.95122,-0.7926829,-7.5
0.2268,-0.4707031,-0.2026367,-0.2573242,-112.3781,61.46342,160.4878,0.2084961,-1.191406,-0.4052734,-35,21.03659,10.42683,-0.3461914,-0.2861328,0.5957031,274.2073,130.8537,-7.5,0.2641602,-0.1210938,0.7016602,4.878049,5.97561,3.780488
0.2295,-0.4985352,-0.1713867,-0.3066406,-117.0732,62.07317,162.2561,0.07910156,-1.245605,-0.2675781,-31.40244,-2.743902,32.92683,-0.4638672,-0.2836914,0.6538086,277.3781,127.7439,-0.6097561,0.2612305,-0.3022461,0.6782227,0.3658537,9.085366,8.353659
0.2322,-0.5595703,-0.1289063,-0.4213867,-130.2439,64.5122,169.6951,0.07275391,-1.245117,-0.2011719,-23.53659,-9.695122,40.67073,-0.519043,-0.2729492,0.6757813,279.3903,123.4756,2.317073,0.3588867,-0.671875,0.7587891,-4.390244,0.6707317,8.719512
0.2349,-0.5942383,-0.1367188,-0.4799805,-138.2927,65.12196,174.4512,0.1010742,-1.216309,-0.1430664,-2.073171,-6.646342,39.32927,-0.6152344,-0.237793,0.7197266,284.3903,110,8.536586,0.3999023,-0.7597656,0.8486328,-2.378049,-2.743902,6.341464
0.2376,-0.6889648,-0.1826172,-0.5717773,-158.4146,60.91463,185.061,0.08935547,-1.201172,-0.1542969,6.707317,-0.3048781,33.29268,-0.6430664,-0.2207031,0.7485352,286.6464,101.8293,11.52439,0.3452148,-0.7133789,0.8735352,6.829268,2.317073,4.939024
0.2403,-0.7138672,-0.2026367,-0.5927734,-168.2317,56.34146,191.1585,-0.0390625,-1.185547,-0.1806641,16.64634,6.829268,22.2561,-0.6708984,-0.1899414,0.8071289,292.0122,86.89024,17.43902,0.1025391,-0.5415039,0.6708984,10.18293,7.317073,8.658537
0.243,-0.7431641,-0.2724609,-0.6333008,-183.5976,47.68293,201.7683,-0.2167969,-1.171387,-0.09619141,19.14634,5.609756,20.42683,-0.6660156,-0.1821289,0.8349609,295.1219,80.18293,19.81707,0.046875,-0.4941406,0.609375,11.58537,7.317073,17.68293
0.2457,-0.7587891,-0.3110352,-0.644043,-194.3293,41.64634,210,-0.2407227,-1.14502,-0.05712891,26.82927,-1.097561,21.95122,-0.640625,-0.1865234,0.8920898,301.6464,68.17073,25.73171,0.1303711,-0.527832,0.6347656,8.414635,5.243903,18.71951
0.2484,-0.7680664,-0.3769531,-0.6650391,-197.3171,40.06098,213.2317,-0.1210938,-1.032715,-0.0546875,31.58537,-2.073171,20.42683,-0.5805664,-0.222168,0.9760742,305.4268,63.04878,28.47561,0.2241211,-0.5292969,0.6748047,3.536585,-1.707317,12.2561
0.2511,-0.7602539,-0.3999023,-0.6738281,-199.7561,40.12195,218.4756,-0.01318359,-0.9663086,-0.1015625,37.5,6.219512,8.47561,-0.543457,-0.2524414,1.01709,315.1219,55.06098,34.45122,0.34375,-0.3994141,0.8188477,3.414634,-6.768293,7.317073
0.2538,-0.7265625,-0.4326172,-0.6748047,-198.6585,41.7683,220.8537,0.1699219,-0.8745117,-0.2460938,32.68293,18.59756,-7.560976,-0.4555664,-0.3344727,1.094727,320.7317,52.5,37.92683,0.3652344,-0.293457,0.8554688,6.280488,-8.353659,4.146341
0.2565,-0.6826172,-0.4375,-0.6694336,-196.1585,46.52439,226.0976,0.2226563,-0.8623047,-0.3110352,26.09756,20.73171,-11.95122,-0.4121094,-0.3774414,1.117188,333.2317,50.67073,44.32927,0.3017578,-0.1166992,0.765625,9.207317,-2.195122,10.18293
0.2592,-0.6567383,-0.4389648,-0.6567383,-195.1829,49.32927,229.2073,0.2070313,-0.9111328,-0.3310547,10.12195,9.512196,-6.463415,-0.3183594,-0.4726563,1.144043,346.9512,53.35366,52.2561,0.2397461,-0.112793,0.7226563,8.170732,1.402439,15.91463
0.2619,-0.5922852,-0.4404297,-0.6308594,-195.1829,53.47561,235.8537,0.1787109,-0.9487305,-0.2758789,4.268293,-0.9146342,2.134146,-0.277832,-0.5175781,1.150879,353.9634,55.91463,56.21951,0.1782227,-0.3339844,0.6738281,5,7.865854,24.87805
0.2646,-0.5712891,-0.4433594,-0.6020508,-196.7073,55,239.3293,0.1420898,-1.018555,-0.1176758,2.560976,-16.40244,20.12195,-0.1894531,-0.6069336,1.168945,367.1951,63.53659,65.48781,0.1542969,-0.4526367,0.6176758,3.780488,6.219512,26.40244
0.2673,-0.5263672,-0.4907227,-0.5205078,-201.4634,58.90244,246.0366,0.1357422,-1.038574,-0.03857422,6.463415,-18.96342,25.85366,-0.1474609,-0.6533203,1.172363,374.0854,69.39024,70.2439,0.3354492,-0.6557617,0.809082,3.04878,2.987805,20.73171
0.27,-0.5063477,-0.5141602,-0.484375,-204.4512,60.30488,248.5976,0.1132813,-1.061035,0.046875,18.65854,-15.18293,28.10976,-0.05810547,-0.7592773,1.148926,387.9268,85.2439,80.60976,0.296875,-0.6831055,0.8457031,8.04878,7.317073,16.58537
0.2727,-0.4868164,-0.5400391,-0.4150391,-209.6951,66.34146,253.7805,0.05712891,-1.071289,0.0234375,22.7439,-11.15854,26.21951,-0.02587891,-0.8081055,1.117676,394.7561,94.32927,85.60976,0.2016602,-0.5751953,0.7192383,10.2439,5.304878,20
0.2754,-0.4785156,-0.5532227,-0.3989258,-214.2073,68.78049,256.0976,0.02001953,-1.069824,0.004394531,24.5122,-6.829268,22.5,0.02099609,-0.9033203,1.029297,406.3415,111.5244,94.63415,0.1826172,-0.5019531,0.7236328,9.573171,4.329268,22.0122
0.2781,-0.4829102,-0.5625,-0.3417969,-227.7439,72.68293,260.6707,-0.002441406,-1.065918,-0.01953125,23.29268,-6.95122,21.89024,0.03369141,-0.9433594,0.972168,411.7073,118.5976,99.20732,0.1723633,-0.4433594,0.78125,8.353659,6.829268,24.26829
0.2808,-0.484375,-0.5810547,-0.3076172,-242.8659,76.34147,266.4024,0.01318359,-1.054688,-0.03369141,19.32927,-6.52439,21.03659,0.04101563,-1.012207,0.8686523,420.3659,127.6829,108.5366,0.2080078,-0.4541016,0.7514648,8.231708,6.890244,25.2439
0.2835,-0.4907227,-0.6259766,-0.2558594,-250.7317,77.80488,268.5366,0.06396484,-1.021484,-0.07470703,14.5122,-2.073171,17.92683,0.04052734,-1.035156,0.8129883,423.8415,130.4268,112.9878,0.2680664,-0.4643555,0.7900391,8.414635,5.365854,22.98781
0.2862,-0.5004883,-0.6616211,-0.2333984,-267.0122,79.32927,271.3415,0.09912109,-1.016602,-0.1020508,12.13415,1.646341,15.60976,0.03710938,-1.046875,0.690918,428.6585,132.7439,121.4024,0.3564453,-0.4833984,0.8217773,8.47561,4.329268,20.79268
0.2889,-0.5371094,-0.7446289,-0.1967773,-274.8171,79.14635,272.2561,0.1206055,-1.04541,-0.1582031,5.182927,5.182927,14.08537,0.03076172,-1.03418,0.6210938,430.2439,132.8049,124.6951,0.3530273,-0.4907227,0.8051758,10,7.012195,22.86585
0.2916,-0.5712891,-0.8457031,-0.1655273,-289.8171,77.19512,274.2073,0.1079102,-1.073242,-0.1679688,2.317073,3.841464,15.54878,0.009277344,-0.9794922,0.4960938,429.8781,129.2073,129.3293,0.2797852,-0.5380859,0.8173828,12.19512,13.78049,30.42683
0.2943,-0.5849609,-0.9013672,-0.1547852,-296.3415,75.48781,274.5732,0.08789063,-1.130371,-0.137207,-1.280488,-0.3658537,22.07317,-0.01953125,-0.8979492,0.3945313,428.4146,125.7927,131.0976,0.2446289,-0.574707,0.7988281,13.04878,17.07317,33.84146
0.297,-0.5957031,-1.008301,-0.1450195,-306.0366,72.07317,273.9024,0.08203125,-1.146973,-0.1103516,-0.2439024,-1.463415,24.45122,-0.03369141,-0.8530273,0.3579102,423.1707,116.1585,132.6829,0.2236328,-0.5922852,0.7470703,14.32927,17.9878,34.20732
0.2997,-0.5957031,-1.065918,-0.1499023,-309.2683,70.2439,272.6219,0.09814453,-1.164063,-0.05224609,6.707317,2.012195,24.02439,-0.05615234,-0.7661133,0.3061523,415.1219,104.6341,133.0488,0.2436523,-0.5683594,0.7773438,14.32927,16.28049,31.95122
0.3024,-0.5957031,-1.175781,-0.1625977,-312.0732,65.67073,269.3293,0.1279297,-1.148926,-0.02246094,12.37805,6.707317,21.34146,-0.06152344,-0.7202148,0.3027344,410.6707,97.92683,132.1951,0.2641602,-0.5048828,0.8613281,15.73171,15.54878,28.84146
0.3051,-0.5878906,-1.226074,-0.1708984,-311.8293,63.78049,266.8293,0.1264648,-1.138184,-0.03955078,23.71951,16.28049,13.17073,-0.05175781,-0.6357422,0.3295898,401.2195,84.14635,129.2683,0.2485352,-0.4511719,0.8149414,17.62195,16.58537,29.32927
0.3078,-0.5683594,-1.324219,-0.1733398,-308.7195,60.18293,261.9512,0.046875,-1.130859,-0.09472656,27.80488,17.2561,10.60976,-0.04150391,-0.6069336,0.3642578,396.4024,77.80488,127.561,0.1757813,-0.3901367,0.7055664,17.5,19.63415,34.02439
0.3105,-0.5512695,-1.367188,-0.1679688,-301.2195,57.5,255.9146,-0.001953125,-1.12793,-0.1074219,30.91463,9.02439,13.47561,0.00390625,-0.5722656,0.4584961,387.6829,68.35366,123.0488,0.137207,-0.4189453,0.6704102,16.03658,21.64634,36.95122
0.3132,-0.5161133,-1.434082,-0.1533203,-295.3049,56.7683,252.6829,-0.1118164,-1.126465,-0.08154297,32.62195,-4.02439,23.59756,0.02978516,-0.565918,0.5107422,383.7195,65.85366,120.2439,0.1113281,-0.5737305,0.5952148,11.46342,22.43902,42.31707
0.3159,-0.5043945,-1.45459,-0.144043,-282.3171,55.79268,246.7073,-0.1508789,-1.105469,-0.04833984,34.93903,-7.865854,27.92683,0.08203125,-0.581543,0.6103516,377.0732,64.20732,114.8781,0.1782227,-0.75,0.6206055,10.30488,22.07317,41.89024
0.3186,-0.487793,-1.466797,-0.1259766,-275.4878,55.30488,244.6951,-0.1811523,-1.03418,0.008789063,42.68293,-5.060976,29.39025,0.1049805,-0.5991211,0.6640625,374.0244,65.2439,112.0732,0.2041016,-0.777832,0.659668,9.329268,16.64634,35.91463
0.3213,-0.4853516,-1.442871,-0.1108398,-262.8658,55.42683,241.8902,-0.1699219,-0.9951172,0.02587891,46.70732,0.3658537,26.15854,0.1318359,-0.6635742,0.7861328,368.5366,68.41463,107.9878,0.1870117,-0.6362305,0.7397461,10.12195,15.30488,32.5
0.324,-0.4770508,-1.425293,-0.1098633,-258.0488,55.42683,241.2195,-0.09667969,-0.9355469,0.02294922,51.28049,13.53659,14.7561,0.1381836,-0.7016602,0.8486328,366.2805,70.97561,106.2195,0.1499023,-0.4936523,0.7871094,12.86585,13.04878,28.71951
0.3267,-0.4902344,-1.371094,-0.1069336,-251.8902,55.42683,241.7683,-0.05859375,-0.918457,0.004394531,50.54878,17.13415,8.719512,0.1289063,-0.7993164,0.9707031,364.1464,77.98781,104.2073,0.04492188,-0.2470703,0.7905273,12.86585,11.89024,27.5
0.3294,-0.4990234,-1.349609,-0.109375,-251.2805,55.36586,242.3781,-0.000488281,-0.9321289,-0.03125,41.7683,11.52439,4.02439,0.112793,-0.8427734,1.027344,363.9634,82.43903,103.7195,0.002441406,-0.1972656,0.7324219,8.780488,9.573171,28.47561
0.3321,-0.5258789,-1.31543,-0.1030273,-254.6951,55,245.061,-0.004882813,-0.9560547,-0.05371094,34.87805,2.560976,6.280488,0.07177734,-0.9404297,1.101074,364.2683,91.34147,104.7561,0.002929688,-0.3037109,0.706543,0.7317073,6.280488,30.42683
0.3348,-0.5390625,-1.307617,-0.09228516,-258.1098,54.5122,246.6463,0.00390625,-0.9643555,-0.05664063,21.52439,-18.29268,18.17073,0.005859375,-1.036621,1.147949,364.6951,95.67073,105.7927,0.06640625,-0.4155273,0.7397461,-2.195122,3.536585,29.45122
0.3375,-0.5678711,-1.316895,-0.06103516,-266.7073,52.31707,249.939,0.08447266,-0.9682617,-0.08886719,15.54878,-24.87805,25.2439,-0.02685547,-1.072754,1.166016,366.1585,103.0488,109.1463,0.1870117,-0.515625,0.7900391,-3.536585,-1.707317,24.20732
0.3402,-0.5800781,-1.32666,-0.046875,-272.0732,50.54878,252.1342,0.09960938,-0.9814453,-0.1401367,4.573171,-28.10976,34.08537,-0.09863281,-1.137695,1.194824,368.1707,105.7317,113.9024,0.2026367,-0.4726563,0.8115234,-2.5,-4.085366,22.62195
0.3429,-0.6235352,-1.369629,-0.02050781,-284.0854,46.21951,256.3415,0.1264648,-1.03418,-0.1821289,-8.47561,-31.58537,41.46342,-0.137207,-1.172363,1.202637,368.7805,105.4268,117.1341,0.1835938,-0.3173828,0.8295898,-1.829268,-5.121951,25.30488
0.3456,-0.6362305,-1.396973,-0.008789063,-295.6098,40.97561,260,0.09667969,-1.065918,-0.1713867,-13.04878,-34.39024,45.18293,-0.1948242,-1.212402,1.216309,370.4878,102.3781,123.7805,0.1508789,-0.2973633,0.7749023,-3.109756,-3.231707,28.96342
0.3483,-0.6645508,-1.481445,0.01318359,-301.5854,38.04878,261.8903,-0.02294922,-1.154785,-0.08105469,-15.48781,-44.57317,53.65854,-0.2246094,-1.230469,1.224609,371.2805,99.93903,127.2561,0.06738281,-0.4638672,0.6801758,-8.841464,0.4878049,36.70732
0.351,-0.6723633,-1.527832,0.0234375,-311.2805,31.70732,264.4512,-0.08496094,-1.196777,-0.002929688,-11.03659,-48.90244,57.56098,-0.2592773,-1.263184,1.240234,372.561,94.20732,134.0244,0.05957031,-0.7514648,0.7011719,-11.76829,0.3048781,37.7439
0.3537,-0.6835938,-1.627441,0.05273438,-315.3049,28.65854,265.061,-0.1513672,-1.249512,0.1459961,6.768293,-46.28049,59.69512,-0.2714844,-1.276367,1.247559,372.8659,91.03659,137.5,0.08398438,-0.8291016,0.7421875,-12.98781,-4.390244,33.78049
0.3564,-0.6899414,-1.734863,0.09423828,-320.6707,22.37805,266.2805,-0.1416016,-1.251465,0.1899414,18.78049,-38.71951,57.07317,-0.2841797,-1.298828,1.257813,373.5366,85.12196,145.061,0.1552734,-0.7407227,0.8613281,-11.21951,-7.560976,29.02439
0.3591,-0.6835938,-1.784668,0.1176758,-321.4024,19.08537,266.9512,-0.08251953,-1.202148,0.1625977,39.20732,-21.89024,44.63415,-0.2807617,-1.307617,1.265625,373.4146,82.7439,148.9634,0.1650391,-0.6137695,0.8916016,-7.012195,-14.02439,21.76829
0.3618,-0.668457,-1.881836,0.1547852,-321.6464,12.43902,266.8293,-0.07617188,-1.181641,0.1162109,44.87805,-19.14634,38.41463,-0.2724609,-1.32666,1.275391,372.5,79.32927,156.1585,0.1567383,-0.3881836,0.7998047,-6.219512,-14.39024,22.62195
0.3645,-0.6640625,-1.924805,0.1757813,-321.0976,9.268292,266.8903,-0.08544922,-1.161621,0.04248047,45.91463,-26.82927,34.7561,-0.2739258,-1.344238,1.27002,371.5854,77.98781,159.6342,0.1508789,-0.3666992,0.7456055,-10.73171,-10.42683,27.92683
0.3672,-0.6386719,-1.995605,0.2104492,-319.2073,3.170732,266.8903,0.01171875,-1.154297,0.04931641,43.47561,-32.68293,35.85366,-0.2729492,-1.381348,1.271484,367.9268,75.06097,167.0732,0.1518555,-0.4589844,0.8149414,-17.37805,-9.02439,27.80488
0.3699,-0.6240234,-2.026367,0.2265625,-318.2927,0.1219512,267.3171,0.1030273,-1.131836,0.04833984,37.56098,-35,36.28049,-0.2724609,-1.402832,1.270996,366.2195,74.08537,170.9756,0.1616211,-0.4819336,0.8745117,-18.84146,-11.40244,25.67073
0.3726,-0.5854492,-2.085938,0.2470703,-318.3537,-6.158537,268.2317,0.2338867,-1.068848,-0.04345703,34.5122,-31.46342,34.32927,-0.2651367,-1.443848,1.249023,361.5244,71.34147,177.8049,0.1875,-0.3554688,0.9375,-18.78049,-17.86585,20.30488
0.3753,-0.5698242,-2.110352,0.2587891,-318.8415,-9.634147,268.8415,0.2670898,-1.053711,-0.1083984,24.08537,-28.78049,31.46342,-0.2700195,-1.479004,1.225586,358.8415,70,181.0366,0.2041016,-0.2519531,0.9433594,-19.20732,-21.03659,19.5122
0.378,-0.5180664,-2.166504,0.2841797,-320.6098,-17.13415,270.061,0.2568359,-1.063965,-0.1748047,9.634147,-37.07317,37.86586,-0.2758789,-1.496094,1.209473,352.1951,65.42683,186.2195,0.152832,-0.1791992,0.8486328,-23.71951,-22.92683,24.20732
0.3807,-0.4912109,-2.199219,0.2939453,-323.4756,-24.57317,270.1829,0.2109375,-1.09668,-0.1845703,3.109756,-44.20732,44.81707,-0.3027344,-1.542969,1.215332,349.0244,62.5,188.4146,0.1230469,-0.2583008,0.7646484,-28.41463,-21.95122,27.31707
0.3834,-0.4277344,-2.268066,0.315918,-324.8781,-28.65854,269.8171,0.07324219,-1.160645,-0.09521484,-4.390244,-56.34146,63.71951,-0.3120117,-1.569824,1.216797,341.3415,57.37805,193.7805,0.05419922,-0.5249023,0.7055664,-37.2561,-23.47561,30.97561
0.3861,-0.3583984,-2.345703,0.3447266,-326.8903,-35.91463,268.5366,0.07910156,-1.092285,0.02001953,-1.52439,-50.73171,71.40244,-0.3173828,-1.633301,1.229004,333.6585,52.80488,198.7195,-0.1201172,-0.5273438,0.8217773,-39.32927,-30.85366,32.37805
0.3888,-0.315918,-2.385254,0.3642578,-327.3781,-39.63415,267.5,-0.3525391,-0.8085938,-0.4150391,4.329268,-39.20732,74.7561,-0.3134766,-1.67627,1.239258,330.2439,50.79268,201.1585,0.07177734,-0.5058594,0.8085938,-40.85366,-55.4878,25.2439
0.3915,-0.2265625,-2.464355,0.3945313,-326.5244,-46.58537,264.6342,-0.5219727,-0.7792969,-0.5722656,-5.487805,-61.89024,77.0122,-0.2978516,-1.757813,1.259277,323.5366,47.31707,204.8781,0.4921875,-0.6152344,0.7294922,-44.63415,-56.95122,16.76829
0.3942,-0.1782227,-2.500488,0.4169922,-325.4878,-49.63415,263.2317,-0.2758789,-1.051758,-0.2026367,-20.97561,-74.81708,77.43903,-0.2919922,-1.800293,1.272461,320.3659,45.30488,206.7683,0.609375,-0.6069336,0.7529297,-47.07317,-48.84146,16.03658
0.3969,-0.08496094,-2.559082,0.4628906,-320.9756,-54.87805,260.6707,0.01660156,-1.52832,0.1728516,-22.86585,-53.41463,73.41463,-0.2739258,-1.907715,1.316895,315.4268,41.15854,209.2073,0.4541016,-0.5302734,0.7895508,-47.62195,-40.85366,23.10976
0.3996,-0.03662109,-2.583984,0.4873047,-318.1707,-56.89024,259.5732,0.1396484,-1.752441,0.3227539,-25.97561,-16.09756,60.60976,-0.2587891,-1.964844,1.340332,313.1098,39.63415,210.4268,0.2661133,-0.4970703,0.7978516,-52.56098,-21.52439,40.06098
0.4023,0.05419922,-2.618164,0.5317383,-311.0976,-59.93903,257.6219,0.4067383,-2.008789,0.578125,-24.5122,-10.85366,54.45122,-0.2265625,-2.083984,1.383789,310.061,37.37805,213.1707,-0.05664063,-0.425293,0.8027344,-57.9878,-17.92683,39.87805
0.405,0.09570313,-2.633789,0.559082,-307.3781,-60.79268,257.439,0.4848633,-2.019531,0.6049805,-5.182927,-15.2439,46.70732,-0.2119141,-2.148438,1.409668,309.3293,36.40244,214.0854,-0.121582,-0.3974609,0.8222656,-60.54878,-21.58537,33.96342
0.4077,0.1791992,-2.647949,0.625,-299.5122,-61.95122,256.7683,0.4702148,-1.822754,0.4189453,26.95122,-28.78049,54.2683,-0.1699219,-2.274902,1.430176,307.8049,35.54878,216.8902,-0.06640625,-0.3891602,0.8076172,-65.06097,-29.26829,24.39024
0.4104,0.2211914,-2.655762,0.6601563,-291.4634,-60.97561,257.0732,0.3964844,-1.654785,0.284668,42.2561,-38.23171,62.07317,-0.1459961,-2.342773,1.427734,307.6829,35.30488,217.9268,0.008789063,-0.4248047,0.7617188,-67.0122,-31.09756,22.07317
0.4131,0.2915039,-2.658691,0.7402344,-287.6829,-60.06098,257.2561,0.1674805,-1.291504,0.07421875,68.04878,-52.0122,78.71951,-0.0859375,-2.456055,1.401367,306.9512,33.35366,220.4878,0.1064453,-0.5864258,0.6791992,-72.5,-29.7561,23.90244
0.4158,0.3251953,-2.661133,0.7827148,-281.5854,-57.92683,259.0244,0.04980469,-1.139648,0.01367188,77.80488,-52.31707,85,-0.02001953,-2.561035,1.361328,306.4024,31.95122,221.7073,0.1416016,-0.6611328,0.6835938,-75.06097,-28.78049,24.93903
0.4185,0.3916016,-2.680664,0.8818359,-278.7805,-56.95122,259.5732,-0.09130859,-0.9462891,-0.04882813,88.90244,-36.09756,90.91463,0.01806641,-2.609375,1.33252,305.4268,28.35366,222.622,0.2036133,-0.684082,0.8256836,-76.52439,-27.68293,23.41463
0.4212,0.4599609,-2.723145,0.9990234,-274.0854,-54.87805,260.7927,-0.08691406,-0.8959961,-0.04541016,89.81708,-23.59756,90.48781,0.1025391,-2.682617,1.256836,304.8171,26.64634,222.9268,0.2124023,-0.6069336,0.8935547,-75.30488,-28.65854,21.09756
0.4239,0.4912109,-2.750977,1.0625,-271.9512,-54.20732,260.8537,0.01171875,-0.8901367,0.005859375,84.93903,-6.341464,83.04878,0.1464844,-2.712891,1.215332,302.6829,23.71951,221.8902,0.1928711,-0.3476563,0.8803711,-71.95122,-29.45122,18.78049
0.4266,0.5795898,-2.824219,1.195801,-267.8049,-52.7439,260.5488,0.1269531,-0.9643555,0.1303711,80.30488,-5.97561,77.98781,0.2319336,-2.772949,1.129395,299.0854,20.97561,220.1829,0.1298828,-0.1967773,0.7670898,-73.04878,-29.45122,18.90244
0.4293,0.6323242,-2.865723,1.263672,-265.5488,-52.37805,259.7561,0.1474609,-1.01709,0.2080078,71.28049,-16.52439,70.54878,0.2758789,-2.804199,1.078125,297.1951,20.06098,218.7805,0.08154297,-0.2348633,0.7250977,-79.39024,-26.58537,21.58537
0.432,0.7553711,-2.956055,1.396973,-261.7073,-52.7439,257.9878,0.1098633,-1.12207,0.3530273,67.98781,-24.32927,70.2439,0.3662109,-2.879395,0.9516602,292.2561,20.06098,215.6098,0.01660156,-0.5053711,0.6928711,-83.84147,-25,24.02439
0.4347,0.8349609,-3.000488,1.462402,-260.1829,-53.53659,256.7073,0.08447266,-1.160645,0.409668,65.60976,-32.5,77.86585,0.4116211,-2.922363,0.8774414,289.1464,20.97561,213.6585,0.03759766,-0.6591797,0.7148438,-91.09756,-24.93903,23.71951
0.4374,1.015137,-3.099609,1.578613,-255.3659,-56.15854,254.1463,0.09277344,-1.185547,0.4350586,64.69512,-25.54878,91.28049,0.4848633,-3.020996,0.7050781,281.2805,24.81707,209.0854,0.1113281,-0.824707,0.8588867,-92.43903,-26.15854,20
0.4401,1.118164,-3.136719,1.634277,-252.3781,-57.80488,252.622,0.1513672,-1.165527,0.409668,63.47561,-20.42683,95.30488,0.5136719,-3.077148,0.6113281,276.6464,26.95122,206.4025,0.1557617,-0.7851563,0.9360352,-90.85366,-27.98781,9.939025
0.4428,1.343262,-3.209961,1.732422,-244.2073,-60.91463,249.3902,0.2900391,-1.119629,0.3046875,56.82927,-13.65854,97.98781,0.5444336,-3.204102,0.4150391,266.3415,31.64634,198.7805,0.1850586,-0.4951172,0.972168,-86.7683,-29.5122,1.646341
0.4455,1.46582,-3.233887,1.769043,-232.7439,-64.87805,246.3415,0.3530273,-1.109863,0.2636719,51.28049,-13.23171,97.19512,0.5498047,-3.270508,0.3071289,260.7927,33.84146,194.6951,0.1362305,-0.3310547,0.925293,-87.07317,-29.08537,0.4268293
0.4482,1.745605,-3.23877,1.834473,-225.6098,-66.89024,244.5122,0.3857422,-1.152832,0.2485352,39.02439,-19.14634,95.48781,0.5185547,-3.414063,0.09179688,249.2683,38.17073,184.1463,0.03027344,-0.1606445,0.7514648,-94.63415,-25.85366,4.45122
0.4509,1.888672,-3.218262,1.855957,-209.0244,-70.12196,240.122,0.3369141,-1.208496,0.2753906,33.47561,-23.65854,96.95123,0.496582,-3.483398,-0.004882813,243.4146,40,177.9878,0.00390625,-0.2138672,0.6914063,-101.7073,-24.39024,6.95122
0.4536,2.189453,-3.117188,1.881348,-199.5122,-71.34147,237.7439,0.1743164,-1.361328,0.3813477,26.64634,-26.03659,109.0244,0.4155273,-3.61084,-0.2275391,233.2317,43.65854,163.1707,0.08007813,-0.5092773,0.722168,-116.7683,-23.29268,8.597561
0.4563,2.529785,-2.933594,1.885742,-178.1098,-72.2561,229.8171,0.1123047,-1.471191,0.4208984,25.54878,-20.85366,118.1707,0.3496094,-3.669434,-0.3725586,228.1098,44.93903,154.6342,0.1552734,-0.659668,0.8046875,-121.7683,-23.53659,5.97561
0.459,2.683594,-2.817871,1.856934,-166.4634,-71.70732,224.5122,0.1557617,-1.500977,0.3911133,25.30488,-7.378049,131.6463,0.1972656,-3.784668,-0.6796875,216.0976,45.2439,136.4634,0.2797852,-0.7490234,0.9672852,-124.8171,-24.87805,-1.585366
0.4617,3.036621,-2.55957,1.811035,-143.5976,-68.84147,211.8293,0.2392578,-1.530762,0.253418,24.20732,-4.085366,133.5976,-0.002441406,-3.922363,-0.9799805,209.0854,39.7561,127.0122,0.2851563,-0.6606445,0.9667969,-124.3293,-24.7561,-4.634146
0.4644,3.192871,-2.433105,1.788086,-131.7683,-65.91463,203.4146,0.2236328,-1.567871,0.203125,16.95122,-8.47561,134.3902,-0.08740234,-3.990723,-1.099609,196.0366,21.28049,109.3902,0.140625,-0.4047852,0.8217773,-128.9024,-21.82927,-2.439024
0.4671,3.459961,-2.219238,1.745117,-108.5366,-57.43903,185.4878,0.1767578,-1.678711,0.2304688,9.817074,-16.82927,139.6951,-0.1987305,-4.07373,-1.301758,187.6219,-4.085366,91.40244,0.04931641,-0.3364258,0.6811523,-135.6707,-19.57317,1.585366
0.4698,3.556641,-2.132813,1.730469,-97.68293,-53.29268,176.0366,0.1289063,-1.743652,0.277832,9.268292,-16.70732,143.5976,-0.2368164,-4.081055,-1.416992,185.2439,-19.57317,81.82927,0.06103516,-0.4082031,0.7016602,-154.5732,-18.47561,6.097561
0.4725,3.666992,-2.006348,1.730957,-78.53659,-43.65854,157.2561,0.04296875,-1.84668,0.3217773,15.2439,-6.95122,153.9634,-0.2612305,-4.012207,-1.648926,178.6585,-54.81707,63.65854,0.1171875,-0.6030273,0.7851563,-162.9268,-19.32927,6.52439
0.4752,3.695313,-1.956055,1.750977,-61.09756,-33.59756,138.5976,0.0546875,-1.866211,0.3066406,20.12195,-0.9146342,158.4756,-0.2226563,-3.941406,-1.760742,174.939,-71.58537,55.06098,0.1538086,-0.6660156,0.8540039,-174.8781,-22.43902,6.036585
0.4779,3.72998,-1.861328,1.821777,-52.43903,-29.26829,128.3537,0.1582031,-1.862793,0.2387695,31.15854,7.439024,161.1585,-0.06738281,-3.725586,-1.988281,164.1463,-95.12196,38.35366,0.2456055,-0.6303711,0.8964844,-183.3537,-21.03659,4.329268
0.4806,3.710938,-1.818848,1.862793,-36.34146,-20.54878,104.3902,0.2451172,-1.834961,0.1821289,36.15854,12.07317,160.4268,0.01757813,-3.596191,-2.118652,156.0366,-101.7683,30.97561,0.3359375,-0.5522461,0.9379883,-189.6342,-21.76829,1.158537
